ID	Gene EFW ID	Gene	contig	start	stop
gene	EFW9900003929	Similar to CRP1: Pentatricopeptide repeat-containing protein At5g42310%2C chloroplastic (Arabidopsis thaliana OX%3D3702)	contig606	3206542	3209590
gene	EFW9900003930	Similar to CPB2: Carboxypeptidase B2 (Bos taurus OX%3D9913)	contig606	3214896	3218004
gene	EFW9900003931	Similar to FMO1: Probable flavin-containing monooxygenase 1 (Arabidopsis thaliana OX%3D3702)	contig606	3229242	3232836
gene	EFW9900003932	Similar to AAE1: Probable acyl-activating enzyme 1%2C peroxisomal (Arabidopsis thaliana OX%3D3702)	contig606	3242293	3245125
gene	EFW9900003933	Similar to AGL62: Agamous-like MADS-box protein AGL62 (Arabidopsis thaliana OX%3D3702)	contig606	3268760	3269392
gene	EFW9900003934	Protein of unknown function	contig606	3334168	3335173
gene	EFW9900003935	Similar to SBEII: 1%2C4-alpha-glucan-branching enzyme 1%2C chloroplastic/amyloplastic (Fragment) (Pisum sativum OX%3D3888)	contig606	3335593	3344054
gene	EFW9900003936	Similar to SMD3B: Small nuclear ribonucleoprotein SmD3b (Arabidopsis thaliana OX%3D3702)	contig606	3372787	3374788
gene	EFW9900003937	Similar to At2g30600/At2g30610: BTB/POZ domain-containing protein At2g30600 (Arabidopsis thaliana OX%3D3702)	contig606	3379974	3384703
gene	EFW9900003938	Similar to CYCB2-4: Cyclin-B2-4 (Arabidopsis thaliana OX%3D3702)	contig606	3391690	3394385
gene	EFW9900003939	Similar to PUB15: U-box domain-containing protein 15 (Arabidopsis thaliana OX%3D3702)	contig606	3462651	3465837
gene	EFW9900003940	Protein of unknown function	contig606	3490489	3491022
gene	EFW9900003941	Protein of unknown function	contig606	3501441	3505244
gene	EFW9900003942	Similar to CAT2: Catalase isozyme 2 (Ricinus communis OX%3D3988)	contig606	3645034	3649340
gene	EFW9900003943	Similar to CAT1: Catalase isozyme 1 (Gossypium hirsutum OX%3D3635)	contig606	3662496	3666025
gene	EFW9900003944	Similar to NPC1: NPC intracellular cholesterol transporter 1 (Homo sapiens OX%3D9606)	contig606	3709361	3720827
gene	EFW9900003945	Similar to ATG12A: Ubiquitin-like protein ATG12A (Arabidopsis thaliana OX%3D3702)	contig606	3831992	3832577
gene	EFW9900003946	Similar to PIX13: Probable serine/threonine-protein kinase PIX13 (Arabidopsis thaliana OX%3D3702)	contig606	3837212	3844901
gene	EFW9900003947	Protein of unknown function	contig606	3939596	3942311
gene	EFW9900003948	Similar to PBL21: Probable serine/threonine-protein kinase PBL21 (Arabidopsis thaliana OX%3D3702)	contig606	3956920	3960654
gene	EFW9900003949	Similar to BRPF3: Bromodomain and PHD finger-containing protein 3 (Homo sapiens OX%3D9606)	contig606	4012812	4017145
gene	EFW9900003950	Protein of unknown function	contig606	4030448	4034041
gene	EFW9900003951	Similar to PILS3: Protein PIN-LIKES 3 (Arabidopsis thaliana OX%3D3702)	contig606	4050404	4051420
gene	EFW9900003952	Similar to CDKB2-2: Cyclin-dependent kinase B2-2 (Arabidopsis thaliana OX%3D3702)	contig606	4051590	4053539
gene	EFW9900003953	Similar to Tango2: Transport and Golgi organization 2 homolog (Mus musculus OX%3D10090)	contig606	4125939	4127656
gene	EFW9900003954	Protein of unknown function	contig606	4127434	4131245
gene	EFW9900003955	Similar to HMG1/2-like protein (Glycine max OX%3D3847)	contig606	4138346	4140022
gene	EFW9900003956	Similar to WOX8: WUSCHEL-related homeobox 8 (Oryza sativa subsp. japonica OX%3D39947)	contig606	4201299	4202785
gene	EFW9900003957	Similar to At1g65750: Putative ribonuclease H protein At1g65750 (Arabidopsis thaliana OX%3D3702)	contig606	4209157	4215041
gene	EFW9900003958	Protein of unknown function	contig606	4227928	4229719
gene	EFW9900003959	Similar to SPL14: Squamosa promoter-binding-like protein 14 (Arabidopsis thaliana OX%3D3702)	contig606	4230484	4236029
gene	EFW9900003960	Similar to At4g02000: Uncharacterized protein At4g02000 (Arabidopsis thaliana OX%3D3702)	contig606	4288429	4300534
gene	EFW9900003961	Similar to LHCB7: Chlorophyll a-b binding protein 7%2C chloroplastic (Arabidopsis thaliana OX%3D3702)	contig606	4332208	4336042
gene	EFW9900003962	Similar to CP12-3: Calvin cycle protein CP12-3%2C chloroplastic (Arabidopsis thaliana OX%3D3702)	contig606	4337774	4338166
gene	EFW9900003963	Similar to At5g35370: G-type lectin S-receptor-like serine/threonine-protein kinase At5g35370 (Arabidopsis thaliana OX%3D3702)	contig606	4352567	4358624
gene	EFW9900003964	Similar to PFP-ALPHA: Pyrophosphate--fructose 6-phosphate 1-phosphotransferase subunit alpha (Ricinus communis OX%3D3988)	contig606	4372778	4377671
gene	EFW9900003965	Similar to ABCC3: ABC transporter C family member 3 (Arabidopsis thaliana OX%3D3702)	contig606	4380316	4385957
gene	EFW9900003966	Similar to RH45: DEAD-box ATP-dependent RNA helicase 45 (Arabidopsis thaliana OX%3D3702)	contig606	4451733	4452122
gene	EFW9900003967	Similar to CDKB2-1: Cyclin-dependent kinase B2-1 (Arabidopsis thaliana OX%3D3702)	contig606	4452325	4454695
gene	EFW9900003968	Similar to PILS3: Protein PIN-LIKES 3 (Arabidopsis thaliana OX%3D3702)	contig606	4454273	4457067
gene	EFW9900003969	Similar to RH42: DEAD-box ATP-dependent RNA helicase 42 (Arabidopsis thaliana OX%3D3702)	contig606	4458478	4463875
gene	EFW9900003970	Similar to ARID5: AT-rich interactive domain-containing protein 5 (Arabidopsis thaliana OX%3D3702)	contig606	4473347	4479104
gene	EFW9900003971	Similar to AHL29: AT-hook motif nuclear-localized protein 29 (Arabidopsis thaliana OX%3D3702)	contig606	4512529	4513476
gene	EFW9900003972	Similar to HMGR1: 3-hydroxy-3-methylglutaryl-coenzyme A reductase 1 (Hevea brasiliensis OX%3D3981)	contig606	4574983	4578364
gene	EFW9900003973	Similar to ARP1: Probable RNA-binding protein ARP1 (Arabidopsis thaliana OX%3D3702)	contig606	4638636	4642827
gene	EFW9900003974	Similar to PPD3: PsbP domain-containing protein 3%2C chloroplastic (Arabidopsis thaliana OX%3D3702)	contig606	4642962	4645606
gene	EFW9900003975	Similar to AHL10: AT-hook motif nuclear-localized protein 10 (Arabidopsis thaliana OX%3D3702)	contig606	4716060	4719230
gene	EFW9900003976	Similar to SDR42E1: Short-chain dehydrogenase/reductase family 42E member 1 (Macaca fascicularis OX%3D9541)	contig606	4727902	4731597
gene	EFW9900003977	Similar to HIPP28: Heavy metal-associated isoprenylated plant protein 28 (Arabidopsis thaliana OX%3D3702)	contig606	4758953	4759647
gene	EFW9900003978	Similar to PHT1-9: Probable inorganic phosphate transporter 1-9 (Arabidopsis thaliana OX%3D3702)	contig606	4788871	4792952
gene	EFW9900003979	Protein of unknown function	contig606	4806411	4812837
gene	EFW9900027070	Similar to NAC031: Protein CUP-SHAPED COTYLEDON 3 (Arabidopsis thaliana OX%3D3702)	contig608	3150	5834
gene	EFW9900027071	Similar to ATL80: RING-H2 finger protein ATL80 (Arabidopsis thaliana OX%3D3702)	contig608	21815	22766
gene	EFW9900027072	Similar to OEP21: Outer envelope pore protein 21%2C chloroplastic (Pisum sativum OX%3D3888)	contig608	29207	31592
gene	EFW9900027073	Similar to OST1A: Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1A (Arabidopsis thaliana OX%3D3702)	contig608	55049	58455
gene	EFW9900027074	Similar to FKBP18: Peptidyl-prolyl cis-trans isomerase FKBP18%2C chloroplastic (Arabidopsis thaliana OX%3D3702)	contig608	58423	60054
gene	EFW9900027075	Similar to MLO1: MLO protein homolog 1 (Oryza sativa subsp. japonica OX%3D39947)	contig608	72832	74804
gene	EFW9900027076	Similar to MLO: Protein MLO (Hordeum vulgare OX%3D4513)	contig608	76011	76605
gene	EFW9900027077	Similar to MLO12: MLO-like protein 12 (Arabidopsis thaliana OX%3D3702)	contig608	77791	80323
gene	EFW9900027078	Similar to MLO6: MLO-like protein 6 (Arabidopsis thaliana OX%3D3702)	contig608	84220	86116
gene	EFW9900027079	Protein of unknown function	contig608	94273	97054
gene	EFW9900027080	Similar to GAPB: Glyceraldehyde-3-phosphate dehydrogenase B%2C chloroplastic (Pisum sativum OX%3D3888)	contig608	97657	100922
gene	EFW9900027081	Protein of unknown function	contig608	144195	144947
gene	EFW9900027082	Similar to PXN: Peroxisomal nicotinamide adenine dinucleotide carrier (Arabidopsis thaliana OX%3D3702)	contig608	172203	175570
gene	EFW9900027083	Similar to ATJ10: Chaperone protein dnaJ 10 (Arabidopsis thaliana OX%3D3702)	contig608	218956	221636
gene	EFW9900027084	Similar to CESA1: Probable cellulose synthase A catalytic subunit 1 [UDP-forming] (Oryza sativa subsp. japonica OX%3D39947)	contig608	221981	222633
gene	EFW9900027085	Similar to URGT2: UDP-rhamnose/UDP-galactose transporter 2 (Arabidopsis thaliana OX%3D3702)	contig608	299041	301233
gene	EFW9900027086	Similar to CA2: Beta-carotene hydroxylase 2%2C chloroplastic (Fragment) (Capsicum annuum OX%3D4072)	contig608	330576	331706
gene	EFW9900027087	Similar to ATXR7: Histone-lysine N-methyltransferase ATXR7 (Arabidopsis thaliana OX%3D3702)	contig608	335408	343735
gene	EFW9900027088	Similar to At1g76660: Uncharacterized protein At1g76660 (Arabidopsis thaliana OX%3D3702)	contig608	348436	350827
gene	EFW9900020233	Similar to GR1: Protein gamma response 1 (Arabidopsis thaliana OX%3D3702)	contig61	3869	7956
gene	EFW9900020234	Similar to RKS1: G-type lectin S-receptor-like serine/threonine-protein kinase RKS1 (Arabidopsis thaliana OX%3D3702)	contig61	8503	13273
gene	EFW9900020235	Similar to CYP71A1: Cytochrome P450 71A1 (Persea americana OX%3D3435)	contig61	179472	189937
gene	EFW9900020236	Similar to CYP71A1: Cytochrome P450 71A1 (Persea americana OX%3D3435)	contig61	213487	217792
gene	EFW9900020237	Similar to CYP71A1: Cytochrome P450 71A1 (Persea americana OX%3D3435)	contig61	292142	294989
gene	EFW9900020238	Protein of unknown function	contig61	725722	731061
gene	EFW9900020239	Similar to ARP7: Actin-related protein 7 (Arabidopsis thaliana OX%3D3702)	contig61	812669	822858
gene	EFW9900020240	Protein of unknown function	contig61	849075	857340
gene	EFW9900020241	Similar to HSP22.0: 22.0 kDa heat shock protein (Arabidopsis thaliana OX%3D3702)	contig61	856515	857063
gene	EFW9900020242	Similar to HSP22.7: 22.7 kDa class IV heat shock protein (Pisum sativum OX%3D3888)	contig61	863597	864181
gene	EFW9900020243	Similar to RIN1: RuvB-like protein 1 (Arabidopsis thaliana OX%3D3702)	contig61	927265	932607
gene	EFW9900020244	Similar to SHT: Spermidine hydroxycinnamoyl transferase (Arabidopsis thaliana OX%3D3702)	contig61	938341	939765
gene	EFW9900020245	Protein of unknown function	contig61	949103	952933
gene	EFW9900020246	Similar to MMT1: Methionine S-methyltransferase (Arabidopsis thaliana OX%3D3702)	contig61	1019370	1026380
gene	EFW9900020247	Similar to CAF1-11: Probable CCR4-associated factor 1 homolog 11 (Arabidopsis thaliana OX%3D3702)	contig61	1059194	1060960
gene	EFW9900020248	Protein of unknown function	contig61	1061201	1067555
gene	EFW9900020249	Similar to At1g14450: NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 3-B (Arabidopsis thaliana OX%3D3702)	contig61	1189624	1193330
gene	EFW9900020250	Similar to ISPD: 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase%2C chloroplastic (Arabidopsis thaliana OX%3D3702)	contig61	1197258	1201700
gene	EFW9900020251	Similar to STI: Protein STICHEL (Arabidopsis thaliana OX%3D3702)	contig61	1228717	1236291
gene	EFW9900020252	Similar to ALFIN-1: PHD finger protein Alfin1 (Medicago sativa OX%3D3879)	contig61	1290408	1295243
gene	EFW9900020253	Similar to der: GTPase Der (Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966) OX%3D402881)	contig61	1320281	1327731
gene	EFW9900020254	Similar to NAC035: NAC domain-containing protein 35 (Arabidopsis thaliana OX%3D3702)	contig61	1341125	1343591
gene	EFW9900020255	Protein of unknown function	contig61	1349120	1351653
gene	EFW9900020256	Protein of unknown function	contig61	1422785	1425879
gene	EFW9900020257	Similar to yacP: Uncharacterized protein YacP (Bacillus subtilis (strain 168) OX%3D224308)	contig61	1431413	1447299
gene	EFW9900019859	Similar to SPP: Stromal processing peptidase%2C chloroplastic (Arabidopsis thaliana OX%3D3702)	contig612	18595	27424
gene	EFW9900019860	Protein of unknown function	contig612	30598	32128
gene	EFW9900019861	Similar to CML37: Calcium-binding protein CML37 (Arabidopsis thaliana OX%3D3702)	contig612	31959	32402
gene	EFW9900019862	Protein of unknown function	contig612	32192	32432
gene	EFW9900019863	Similar to yjbQ: UPF0047 protein YjbQ (Escherichia coli (strain K12) OX%3D83333)	contig612	100014	104118
gene	EFW9900019864	Similar to phoD: Alkaline phosphatase D (Bacillus subtilis (strain 168) OX%3D224308)	contig612	117138	120168
gene	EFW9900019865	Similar to LYK5: Protein LYK5 (Arabidopsis thaliana OX%3D3702)	contig612	121795	123795
gene	EFW9900019866	Protein of unknown function	contig612	124996	127974
gene	EFW9900019867	Similar to MIZ1: Protein MIZU-KUSSEI 1 (Arabidopsis thaliana OX%3D3702)	contig612	127998	153123
gene	EFW9900019868	Protein of unknown function	contig612	248011	249084
gene	EFW9900019869	Protein of unknown function	contig612	308321	309934
gene	EFW9900019870	Similar to SPBC800.10c: Uncharacterized calcium-binding protein C800.10c (Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX%3D284812)	contig612	317568	324199
gene	EFW9900019871	Similar to cnpy1: Protein canopy-1 (Danio rerio OX%3D7955)	contig612	327627	330155
gene	EFW9900019872	Similar to PP2C27: Probable protein phosphatase 2C 27 (Arabidopsis thaliana OX%3D3702)	contig612	334297	337535
gene	EFW9900019873	Similar to GLR3.3: Glutamate receptor 3.3 (Arabidopsis thaliana OX%3D3702)	contig612	382657	387742
gene	EFW9900019874	Similar to FY: Flowering time control protein FY (Arabidopsis thaliana OX%3D3702)	contig612	400201	411224
gene	EFW9900019875	Protein of unknown function	contig612	456908	460460
gene	EFW9900019876	Similar to LYM1: LysM domain-containing GPI-anchored protein 1 (Arabidopsis thaliana OX%3D3702)	contig612	589209	592502
gene	EFW9900019877	Protein of unknown function	contig612	662915	676236
gene	EFW9900019878	Similar to At4g08300: WAT1-related protein At4g08300 (Arabidopsis thaliana OX%3D3702)	contig612	691752	696709
gene	EFW9900019879	Similar to At4g08290: WAT1-related protein At4g08290 (Arabidopsis thaliana OX%3D3702)	contig612	959707	962785
gene	EFW9900019880	Similar to clpP: ATP-dependent Clp protease proteolytic subunit (Morus indica OX%3D248361)	contig612	1000358	1035510
gene	EFW9900019881	Protein of unknown function	contig612	1089107	1089531
gene	EFW9900019882	Similar to At1g09580: Transmembrane emp24 domain-containing protein p24delta3 (Arabidopsis thaliana OX%3D3702)	contig612	1114584	1116647
gene	EFW9900019883	Similar to ACY1: Aminoacylase-1 (Pongo abelii OX%3D9601)	contig612	1140008	1142762
gene	EFW9900019884	Similar to MDAR2: Monodehydroascorbate reductase 2%2C peroxisomal (Oryza sativa subsp. japonica OX%3D39947)	contig612	1358549	1360777
gene	EFW9900019885	Protein of unknown function	contig612	1367391	1371049
gene	EFW9900019886	Similar to EDA30: Protein EMBRYO SAC DEVELOPMENT ARREST 30 (Arabidopsis thaliana OX%3D3702)	contig612	1469889	1472296
gene	EFW9900022200	Similar to ERF012: Ethylene-responsive transcription factor ERF012 (Arabidopsis thaliana OX%3D3702)	contig614	135480	136265
gene	EFW9900022201	Similar to BZIP4: Basic leucine zipper 4 (Arabidopsis thaliana OX%3D3702)	contig614	324366	324767
gene	EFW9900022202	Similar to RE1: Retrovirus-related Pol polyprotein from transposon RE1 (Arabidopsis thaliana OX%3D3702)	contig614	330452	344556
gene	EFW9900022203	Similar to KIN7N: Kinesin-like protein KIN-7N (Arabidopsis thaliana OX%3D3702)	contig614	450455	457378
gene	EFW9900022204	Protein of unknown function	contig614	462937	464754
gene	EFW9900022205	Protein of unknown function	contig614	473318	475297
gene	EFW9900022206	Similar to PRP40A: Pre-mRNA-processing protein 40A (Arabidopsis thaliana OX%3D3702)	contig614	522668	534165
gene	EFW9900022207	Similar to RGLG2: E3 ubiquitin-protein ligase RGLG2 (Arabidopsis thaliana OX%3D3702)	contig614	536735	537604
gene	EFW9900022208	Similar to RGLG2: E3 ubiquitin-protein ligase RGLG2 (Arabidopsis thaliana OX%3D3702)	contig614	548176	549915
gene	EFW9900022209	Protein of unknown function	contig614	581295	589668
gene	EFW9900022210	Protein of unknown function	contig614	624298	629993
gene	EFW9900022211	Protein of unknown function	contig614	663351	663962
gene	EFW9900022212	Protein of unknown function	contig614	665073	665784
gene	EFW9900022213	Protein of unknown function	contig614	666164	673785
gene	EFW9900022214	Protein of unknown function	contig614	682451	682922
gene	EFW9900022215	Protein of unknown function	contig614	731940	737440
gene	EFW9900022216	Similar to GRF6: Growth-regulating factor 6 (Oryza sativa subsp. japonica OX%3D39947)	contig614	762669	765781
gene	EFW9900022217	Similar to BHLH74: Transcription factor bHLH74 (Arabidopsis thaliana OX%3D3702)	contig614	870014	874152
gene	EFW9900022218	Similar to CSLC12: Probable xyloglucan glycosyltransferase 12 (Arabidopsis thaliana OX%3D3702)	contig614	1002649	1006541
gene	EFW9900022219	Similar to RGLG5: E3 ubiquitin-protein ligase RGLG5 (Arabidopsis thaliana OX%3D3702)	contig614	1020998	1032664
gene	EFW9900024314	Similar to Os03g0237900: Cyclin-J18-like (Oryza sativa subsp. japonica OX%3D39947)	contig616	14116	25500
gene	EFW9900024315	Similar to MAP65-6: 65-kDa microtubule-associated protein 6 (Arabidopsis thaliana OX%3D3702)	contig616	62522	68344
gene	EFW9900024316	Similar to Kiwellin (Actinidia deliciosa OX%3D3627)	contig616	75939	76606
gene	EFW9900024317	Similar to IAR1: IAA-alanine resistance protein 1 (Arabidopsis thaliana OX%3D3702)	contig616	78538	85243
gene	EFW9900024318	Similar to At1g25240: Putative clathrin assembly protein At1g25240 (Arabidopsis thaliana OX%3D3702)	contig616	97749	99237
gene	EFW9900024319	Similar to BPC1: Protein BASIC PENTACYSTEINE1 (Arabidopsis thaliana OX%3D3702)	contig616	106685	109060
gene	EFW9900024320	Similar to MS1: PHD finger protein MALE STERILITY 1 (Arabidopsis thaliana OX%3D3702)	contig616	141606	146346
gene	EFW9900024321	Protein of unknown function	contig616	154160	163955
gene	EFW9900024322	Similar to SGR5: Zinc finger protein SHOOT GRAVITROPISM 5 (Arabidopsis thaliana OX%3D3702)	contig616	173111	175383
